"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2019","Montana","White","Hispanic","--","14,661","--","--","--"
"2019","Montana","Black","Non-Hispanic","--","2,581","--","--","--"
"2019","Montana","Black","Hispanic","0**","363","0.00**","0.00**","--"
"2019","Montana","American Indian / Alaska Native","Non-Hispanic","--","29,636","--","--","--"
"2019","Montana","American Indian / Alaska Native","Hispanic","--","4,044","--","--","--"
"2019","Montana","Asian","Non-Hispanic","--","3,631","--","--","--"
"2019","Montana","Asian","Hispanic","0**","248","0.00**","0.00**","--"
"2019","Montana","HI Native / Pacific Islander","Non-Hispanic","0**","266","0.00**","0.00**","--"
"2019","Montana","HI Native / Pacific Islander","Hispanic","0**","70","0.00**","0.00**","--"
"2019","Montana","More than One Race","Non-Hispanic","--","14,648","--","--","--"
"2019","Montana","More than One Race","Hispanic","0**","2,234","0.00**","0.00**","--"
"2019","Nebraska","White","Non-Hispanic","24","477,837","5.02","6.63","1,050"
"2019","Nebraska","White","Hispanic","--","98,290","--","--","--"
"2019","Nebraska","Black","Non-Hispanic","12**","41,032","29.25**","32.90**","520"
"2019","Nebraska","Black","Hispanic","0**","3,841","0.00**","0.00**","--"
"2019","Nebraska","American Indian / Alaska Native","Non-Hispanic","--","7,209","--","--","--"
"2019","Nebraska","American Indian / Alaska Native","Hispanic","0**","9,645","0.00**","0.00**","--"
"2019","Nebraska","Asian","Non-Hispanic","0**","20,878","0.00**","0.00**","--"
"2019","Nebraska","Asian","Hispanic","0**","1,008","0.00**","0.00**","--"
"2019","Nebraska","HI Native / Pacific Islander","Non-Hispanic","0**","512","0.00**","0.00**","--"
"2019","Nebraska","HI Native / Pacific Islander","Hispanic","0**","642","0.00**","0.00**","--"
"2019","Nebraska","More than One Race","Non-Hispanic","--","25,581","--","--","--"
"2019","Nebraska","More than One Race","Hispanic","0**","4,814","0.00**","0.00**","--"
"2019","Nevada","White","Non-Hispanic","33","341,474","9.66","11.70","1,446"
"2019","Nevada","White","Hispanic","25","345,261","7.24","11.68","1,101"
"2019","Nevada","Black","Non-Hispanic","14**","104,419","13.41**","14.74**","639"
"2019","Nevada","Black","Hispanic","0**","15,944","0.00**","0.00**","--"
"2019","Nevada","American Indian / Alaska Native","Non-Hispanic","--","7,722","--","--","--"
"2019","Nevada","American Indian / Alaska Native","Hispanic","0**","11,886","0.00**","0.00**","--"
"2019","Nevada","Asian","Non-Hispanic","--","61,137","--","--","--"
"2019","Nevada","Asian","Hispanic","0**","7,021","0.00**","0.00**","--"
"2019","Nevada","HI Native / Pacific Islander","Non-Hispanic","0**","7,457","0.00**","0.00**","--"
"2019","Nevada","HI Native / Pacific Islander","Hispanic","--","2,611","--","--","--"
"2019","Nevada","More than One Race","Non-Hispanic","--","63,770","--","--","--"
"2019","Nevada","More than One Race","Hispanic","0**","20,431","0.00**","0.00**","--"
"2019","New Hampshire","White","Non-Hispanic","17**","336,008","5.06**","5.28**","724"
"2019","New Hampshire","White","Hispanic","--","20,668","--","--","--"
"2019","New Hampshire","Black","Non-Hispanic","0**","7,988","0.00**","0.00**","--"
"2019","New Hampshire","Black","Hispanic","0**","2,171","0.00**","0.00**","--"
"2019","New Hampshire","American Indian / Alaska Native","Non-Hispanic","0**","778","0.00**","0.00**","--"
"2019","New Hampshire","American Indian / Alaska Native","Hispanic","0**","531","0.00**","0.00**","--"
"2019","New Hampshire","Asian","Non-Hispanic","0**","14,284","0.00**","0.00**","--"
"2019","New Hampshire","Asian","Hispanic","0**","251","0.00**","0.00**","--"
"2019","New Hampshire","HI Native / Pacific Islander","Non-Hispanic","0**","115","0.00**","0.00**","--"
"2019","New Hampshire","HI Native / Pacific Islander","Hispanic","0**","153","0.00**","0.00**","--"
"2019","New Hampshire","More than One Race","Non-Hispanic","--","12,482","--","--","--"
"2019","New Hampshire","More than One Race","Hispanic","0**","1,439","0.00**","0.00**","--"
"2019","New Jersey","White","Non-Hispanic","13**","1,317,991","0.99**","1.02**","600"
"2019","New Jersey","White","Hispanic","10**","589,299","1.70**","1.51**","443"
"2019","New Jersey","Black","Non-Hispanic","62","389,737","15.91","16.94","2,788"
"2019","New Jersey","Black","Hispanic","--","88,553","--","--","--"
"2019","New Jersey","American Indian / Alaska Native","Non-Hispanic","0**","5,020","0.00**","0.00**","--"
"2019","New Jersey","American Indian / Alaska Native","Hispanic","0**","18,098","0.00**","0.00**","--"
"2019","New Jersey","Asian","Non-Hispanic","0**","274,708","0.00**","0.00**","--"
"2019","New Jersey","Asian","Hispanic","0**","7,889","0.00**","0.00**","--"
"2019","New Jersey","HI Native / Pacific Islander","Non-Hispanic","0**","1,198","0.00**","0.00**","--"
"2019","New Jersey","HI Native / Pacific Islander","Hispanic","0**","3,201","0.00**","0.00**","--"
"2019","New Jersey","More than One Race","Non-Hispanic","--","83,733","--","--","--"
"2019","New Jersey","More than One Race","Hispanic","--","32,317","--","--","--"
"2019","New Mexico","White","Non-Hispanic","28","168,408","16.63","19.07","1,270"
"2019","New Mexico","White","Hispanic","59","371,420","15.89","18.17","2,638"
"2019","New Mexico","Black","Non-Hispanic","--","13,608","--","--","--"
"2019","New Mexico","Black","Hispanic","--","8,342","--","--","--"
"2019","New Mexico","American Indian / Alaska Native","Non-Hispanic","--","68,842","--","--","--"
"2019","New Mexico","American Indian / Alaska Native","Hispanic","--","28,452","--","--","--"
"2019","New Mexico","Asian","Non-Hispanic","--","9,165","--","--","--"
"2019","New Mexico","Asian","Hispanic","0**","2,442","0.00**","0.00**","--"
"2019","New Mexico","HI Native / Pacific Islander","Non-Hispanic","0**","418","0.00**","0.00**","--"
"2019","New Mexico","HI Native / Pacific Islander","Hispanic","0**","836","0.00**","0.00**","--"
"2019","New Mexico","More than One Race","Non-Hispanic","0**","17,276","0.00**","0.00**","--"
"2019","New Mexico","More than One Race","Hispanic","0**","13,208","0.00**","0.00**","--"
"2019","New York","White","Non-Hispanic","49","2,972,289","1.65","1.63","2,184"
"2019","New York","White","Hispanic","20**","1,025,307","1.95**","2.17**","873"
"2019","New York","White","Unknown","--","--","--","--","--"
"2019","New York","Black","Non-Hispanic","78","910,966","8.56","9.28","3,437"
"2019","New York","Black","Hispanic","--","254,590","--","--","--"
"2019","New York","American Indian / Alaska Native","Non-Hispanic","0**","19,995","0.00**","0.00**","--"
"2019","New York","American Indian / Alaska Native","Hispanic","--","53,666","--","--","--"
"2019","New York","Asian","Non-Hispanic","--","528,942","--","--","--"
"2019","New York","Asian","Hispanic","--","17,260","--","--","--"
"2019","New York","HI Native / Pacific Islander","Non-Hispanic","0**","3,150","0.00**","0.00**","--"
"2019","New York","HI Native / Pacific Islander","Hispanic","0**","7,063","0.00**","0.00**","--"
"2019","New York","More than One Race","Non-Hispanic","--","203,104","--","--","--"
"2019","New York","More than One Race","Hispanic","0**","76,132","0.00**","0.00**","--"
"2019","North Carolina","White","Non-Hispanic","107","1,827,393","5.86","6.14","4,746"
"2019","North Carolina","White","Hispanic","23","408,749","5.63","6.95","1,030"
"2019","North Carolina","Black","Non-Hispanic","191","790,336","24.17","26.31","8,547"
"2019","North Carolina","Black","Hispanic","--","56,692","--","--","--"
"2019","North Carolina","American Indian / Alaska Native","Non-Hispanic","--","39,883","--","--","--"
"2019","North Carolina","American Indian / Alaska Native","Hispanic","0**","27,976","0.00**","0.00**","--"
"2019","North Carolina","Asian","Non-Hispanic","--","116,569","--","--","--"
"2019","North Carolina","Asian","Hispanic","0**","7,821","0.00**","0.00**","--"
"2019","North Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","2,740","0.00**","0.00**","--"
"2019","North Carolina","HI Native / Pacific Islander","Hispanic","0**","4,787","0.00**","0.00**","--"
"2019","North Carolina","More than One Race","Non-Hispanic","--","136,658","--","--","--"
"2019","North Carolina","More than One Race","Hispanic","0**","22,908","0.00**","0.00**","--"
"2019","North Dakota","White","Non-Hispanic","14**","211,859","6.61**","8.33**","663"
"2019","North Dakota","White","Hispanic","0**","12,671","0.00**","0.00**","--"
"2019","North Dakota","Black","Non-Hispanic","0**","11,642","0.00**","0.00**","--"
"2019","North Dakota","Black","Hispanic","0**","751","0.00**","0.00**","--"
"2019","North Dakota","American Indian / Alaska Native","Non-Hispanic","0**","19,105","0.00**","0.00**","--"
"2019","North Dakota","American Indian / Alaska Native","Hispanic","0**","2,641","0.00**","0.00**","--"
"2019","North Dakota","Asian","Non-Hispanic","0**","5,348","0.00**","0.00**","--"
"2019","North Dakota","Asian","Hispanic","0**","280","0.00**","0.00**","--"
"2019","North Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","220","0.00**","0.00**","--"
"2019","North Dakota","HI Native / Pacific Islander","Hispanic","0**","53","0.00**","0.00**","--"
"2019","North Dakota","More than One Race","Non-Hispanic","--","10,536","--","--","--"
"2019","North Dakota","More than One Race","Hispanic","0**","1,244","0.00**","0.00**","--"
"2019","Ohio","White","Non-Hispanic","153","2,711,549","5.64","6.19","6,884"
"2019","Ohio","White","Hispanic","--","181,786","--","--","--"
"2019","Ohio","Black","Non-Hispanic","186","568,060","32.74","38.03","8,313"
"2019","Ohio","Black","Hispanic","--","26,002","--","--","--"
"2019","Ohio","American Indian / Alaska Native","Non-Hispanic","--","5,825","--","--","--"
"2019","Ohio","American Indian / Alaska Native","Hispanic","0**","5,687","0.00**","0.00**","--"
"2019","Ohio","Asian","Non-Hispanic","--","104,920","--","--","--"
"2019","Ohio","Asian","Hispanic","0**","2,532","0.00**","0.00**","--"
"2019","Ohio","HI Native / Pacific Islander","Non-Hispanic","0**","2,093","0.00**","0.00**","--"
"2019","Ohio","HI Native / Pacific Islander","Hispanic","0**","1,178","0.00**","0.00**","--"
"2019","Ohio","More than One Race","Non-Hispanic","--","170,517","--","--","--"
"2019","Ohio","More than One Race","Hispanic","0**","17,160","0.00**","0.00**","--"
"2019","Oklahoma","White","Non-Hispanic","75","737,430","10.17","11.16","3,472"
"2019","Oklahoma","White","Hispanic","12**","177,017","6.78**","6.14**","548"
"2019","Oklahoma","Black","Non-Hispanic","42","112,465","37.35","41.31","1,897"
"2019","Oklahoma","Black","Hispanic","0**","9,492","0.00**","0.00**","--"
"2019","Oklahoma","American Indian / Alaska Native","Non-Hispanic","--","141,159","--","--","--"
"2019","Oklahoma","American Indian / Alaska Native","Hispanic","--","29,465","--","--","--"
"2019","Oklahoma","Asian","Non-Hispanic","--","34,104","--","--","--"
"2019","Oklahoma","Asian","Hispanic","0**","1,654","0.00**","0.00**","--"
"2019","Oklahoma","HI Native / Pacific Islander","Non-Hispanic","--","3,391","--","--","--"
"2019","Oklahoma","HI Native / Pacific Islander","Hispanic","0**","705","0.00**","0.00**","--"
"2019","Oklahoma","More than One Race","Non-Hispanic","--","125,457","--","--","--"
"2019","Oklahoma","More than One Race","Hispanic","0**","16,460","0.00**","0.00**","--"
"2019","Oregon","White","Non-Hispanic","64","818,938","7.82","9.06","2,832"
"2019","Oregon","White","Hispanic","12**","234,131","5.13**","7.14**","529"
"2019","Oregon","Black","Non-Hispanic","--","29,958","--","--","--"
"2019","Oregon","Black","Hispanic","0**","5,375","0.00**","0.00**","--"
"2019","Oregon","American Indian / Alaska Native","Non-Hispanic","--","14,638","--","--","--"
"2019","Oregon","American Indian / Alaska Native","Hispanic","0**","16,575","0.00**","0.00**","--"
"2019","Oregon","Asian","Non-Hispanic","--","61,095","--","--","--"
"2019","Oregon","Asian","Hispanic","--","3,185","--","--","--"
"2019","Oregon","HI Native / Pacific Islander","Non-Hispanic","0**","6,668","0.00**","0.00**","--"
"2019","Oregon","HI Native / Pacific Islander","Hispanic","0**","1,150","0.00**","0.00**","--"
"2019","Oregon","More than One Race","Non-Hispanic","--","77,073","--","--","--"
"2019","Oregon","More than One Race","Hispanic","--","16,330","--","--","--"
"2019","Pennsylvania","White","Non-Hispanic","111","2,630,761","4.22","4.83","4,914"
"2019","Pennsylvania","White","Hispanic","31","334,567","9.27","10.80","1,390"
"2019","Pennsylvania","Black","Non-Hispanic","165","513,131","32.16","34.99","7,308"
"2019","Pennsylvania","Black","Hispanic","--","85,144","--","--","--"
"2019","Pennsylvania","Black","Unknown","--","--","--","--","--"
"2019","Pennsylvania","American Indian / Alaska Native","Non-Hispanic","--","5,540","--","--","--"
"2019","Pennsylvania","American Indian / Alaska Native","Hispanic","0**","16,783","0.00**","0.00**","--"
"2019","Pennsylvania","Asian","Non-Hispanic","--","163,186","--","--","--"
"2019","Pennsylvania","Asian","Hispanic","0**","6,807","0.00**","0.00**","--"
"2019","Pennsylvania","HI Native / Pacific Islander","Non-Hispanic","--","1,519","--","--","--"
"2019","Pennsylvania","HI Native / Pacific Islander","Hispanic","0**","3,918","0.00**","0.00**","--"
"2019","Pennsylvania","More than One Race","Non-Hispanic","--","144,883","--","--","--"
"2019","Pennsylvania","More than One Race","Hispanic","--","31,607","--","--","--"
"2019","Rhode Island","White","Non-Hispanic","--","194,605","--","--","--"
"2019","Rhode Island","White","Hispanic","0**","56,627","0.00**","0.00**","--"
"2019","Rhode Island","Black","Non-Hispanic","--","24,037","--","--","--"
"2019","Rhode Island","Black","Hispanic","0**","12,729","0.00**","0.00**","--"
"2019","Rhode Island","American Indian / Alaska Native","Non-Hispanic","0**","1,611","0.00**","0.00**","--"
"2019","Rhode Island","American Indian / Alaska Native","Hispanic","0**","4,131","0.00**","0.00**","--"
"2019","Rhode Island","Asian","Non-Hispanic","0**","13,399","0.00**","0.00**","--"
"2019","Rhode Island","Asian","Hispanic","0**","872","0.00**","0.00**","--"
"2019","Rhode Island","HI Native / Pacific Islander","Non-Hispanic","0**","253","0.00**","0.00**","--"
"2019","Rhode Island","HI Native / Pacific Islander","Hispanic","0**","800","0.00**","0.00**","--"
"2019","Rhode Island","More than One Race","Non-Hispanic","0**","13,945","0.00**","0.00**","--"
"2019","Rhode Island","More than One Race","Hispanic","0**","4,405","0.00**","0.00**","--"
"2019","South Carolina","White","Non-Hispanic","87","913,880","9.52","10.21","3,967"
"2019","South Carolina","White","Hispanic","--","119,016","--","--","--"
"2019","South Carolina","Black","Non-Hispanic","162","486,988","33.27","36.86","7,235"
"2019","South Carolina","Black","Hispanic","--","16,103","--","--","--"
"2019","South Carolina","American Indian / Alaska Native","Non-Hispanic","0**","5,491","0.00**","0.00**","--"
"2019","South Carolina","American Indian / Alaska Native","Hispanic","--","5,156","--","--","--"
"2019","South Carolina","Asian","Non-Hispanic","0**","30,955","0.00**","0.00**","--"
"2019","South Carolina","Asian","Hispanic","0**","1,829","0.00**","0.00**","--"
"2019","South Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","1,160","0.00**","0.00**","--"
"2019","South Carolina","HI Native / Pacific Islander","Hispanic","0**","1,153","0.00**","0.00**","--"
"2019","South Carolina","More than One Race","Non-Hispanic","--","60,613","--","--","--"
"2019","South Carolina","More than One Race","Hispanic","--","6,916","--","--","--"
"2019","South Dakota","White","Non-Hispanic","22","225,945","9.74","12.34","977"
"2019","South Dakota","White","Hispanic","0**","13,505","0.00**","0.00**","--"
"2019","South Dakota","Black","Non-Hispanic","0**","9,096","0.00**","0.00**","--"
"2019","South Dakota","Black","Hispanic","--","483","--","--","--"
"2019","South Dakota","American Indian / Alaska Native","Non-Hispanic","--","37,118","--","--","--"
"2019","South Dakota","American Indian / Alaska Native","Hispanic","0**","5,347","0.00**","0.00**","--"
"2019","South Dakota","Asian","Non-Hispanic","0**","6,106","0.00**","0.00**","--"
"2019","South Dakota","Asian","Hispanic","0**","209","0.00**","0.00**","--"
"2019","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","236","0.00**","0.00**","--"
"2019","South Dakota","HI Native / Pacific Islander","Hispanic","0**","102","0.00**","0.00**","--"
"2019","South Dakota","More than One Race","Non-Hispanic","--","13,007","--","--","--"
