"Year","State","Age Group","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2019","Maryland","25 to 29","104","72,131","144.18","--","3,970"
"2019","Maryland","30 to 34","74","64,119","115.41","--","2,455"
"2019","Maryland","35 to 39","34","60,032","56.64","--","966"
"2019","Maryland","40 to 44","21","54,989","38.19","--","477"
"2019","Maryland","45 to 49","12**","57,453","20.89**","--","222"
"2019","Maryland","50 to 54","10**","59,625","16.77**","--","131"
"2019","Maryland","55 to 59","--","59,933","--","--","--"
"2019","Maryland","60 to 64","--","49,508","--","--","--"
"2019","Maryland","65 to 69","--","36,229","--","--","--"
"2019","Maryland","70 to 74","--","26,087","--","--","--"
"2019","Maryland","75 to 79","0**","16,128","0.00**","--","--"
"2019","Maryland","80 to 84","0**","9,412","0.00**","--","--"
"2019","Maryland","85+","0**","7,122","0.00**","--","--"
"2019","Massachusetts","0 to 4","0**","23,365","0.00**","--","--"
"2019","Massachusetts","5 to 9","0**","23,174","0.00**","--","--"
"2019","Massachusetts","10 to 14","0**","22,097","0.00**","--","--"
"2019","Massachusetts","15 to 19","--","23,250","--","--","--"
"2019","Massachusetts","20 to 24","12**","25,221","47.58**","--","503"
"2019","Massachusetts","25 to 29","--","28,293","--","--","--"
"2019","Massachusetts","30 to 34","11**","24,637","44.65**","--","357"
"2019","Massachusetts","35 to 39","--","21,877","--","--","--"
"2019","Massachusetts","40 to 44","--","19,500","--","--","--"
"2019","Massachusetts","45 to 49","--","18,143","--","--","--"
"2019","Massachusetts","50 to 54","--","18,066","--","--","--"
"2019","Massachusetts","55 to 59","--","17,165","--","--","--"
"2019","Massachusetts","60 to 64","--","13,967","--","--","--"
"2019","Massachusetts","65 to 69","0**","10,002","0.00**","--","--"
"2019","Massachusetts","70 to 74","0**","6,777","0.00**","--","--"
"2019","Massachusetts","75 to 79","0**","3,960","0.00**","--","--"
"2019","Massachusetts","80 to 84","0**","2,505","0.00**","--","--"
"2019","Massachusetts","85+","0**","2,268","0.00**","--","--"
"2019","Michigan","0 to 4","--","51,416","--","--","--"
"2019","Michigan","5 to 9","0**","51,186","0.00**","--","--"
"2019","Michigan","10 to 14","--","49,473","--","--","--"
"2019","Michigan","15 to 19","31","50,265","61.67","--","1,475"
"2019","Michigan","20 to 24","61","53,348","114.34","--","2,617"
"2019","Michigan","25 to 29","83","63,129","131.48","--","3,145"
"2019","Michigan","30 to 34","44","45,734","96.21","--","1,478"
"2019","Michigan","35 to 39","29","39,393","73.62","--","820"
"2019","Michigan","40 to 44","24","37,593","63.84","--","559"
"2019","Michigan","45 to 49","22","41,400","53.14","--","396"
"2019","Michigan","50 to 54","--","39,063","--","--","--"
"2019","Michigan","55 to 59","--","38,219","--","--","--"
"2019","Michigan","60 to 64","--","35,942","--","--","--"
"2019","Michigan","65 to 69","--","27,238","--","--","--"
"2019","Michigan","70 to 74","--","19,803","--","--","--"
"2019","Michigan","75 to 79","--","12,166","--","--","--"
"2019","Michigan","80 to 84","--","6,779","--","--","--"
"2019","Michigan","85+","0**","6,631","0.00**","--","--"
"2019","Minnesota","0 to 4","0**","20,797","0.00**","--","--"
"2019","Minnesota","5 to 9","0**","20,470","0.00**","--","--"
"2019","Minnesota","10 to 14","0**","19,365","0.00**","--","--"
"2019","Minnesota","15 to 19","--","16,823","--","--","--"
"2019","Minnesota","20 to 24","16**","15,103","105.94**","--","694"
"2019","Minnesota","25 to 29","13**","17,887","72.68**","--","492"
"2019","Minnesota","30 to 34","--","17,893","--","--","--"
"2019","Minnesota","35 to 39","--","16,410","--","--","--"
"2019","Minnesota","40 to 44","--","12,772","--","--","--"
"2019","Minnesota","45 to 49","--","11,603","--","--","--"
"2019","Minnesota","50 to 54","0**","10,056","0.00**","--","--"
"2019","Minnesota","55 to 59","0**","8,532","0.00**","--","--"
"2019","Minnesota","60 to 64","0**","6,635","0.00**","--","--"
"2019","Minnesota","65 to 69","0**","4,214","0.00**","--","--"
"2019","Minnesota","70 to 74","0**","2,431","0.00**","--","--"
"2019","Minnesota","75 to 79","0**","1,427","0.00**","--","--"
"2019","Minnesota","80 to 84","0**","763","0.00**","--","--"
"2019","Minnesota","85+","0**","662","0.00**","--","--"
"2019","Mississippi","0 to 4","0**","39,582","0.00**","--","--"
"2019","Mississippi","5 to 9","--","39,845","--","--","--"
"2019","Mississippi","10 to 14","--","45,172","--","--","--"
"2019","Mississippi","15 to 19","21","43,093","48.73","--","990"
"2019","Mississippi","20 to 24","51","42,324","120.50","--","2,208"
"2019","Mississippi","25 to 29","54","43,742","123.45","--","2,055"
"2019","Mississippi","30 to 34","44","35,726","123.16","--","1,456"
"2019","Mississippi","35 to 39","21","34,696","60.53","--","581"
"2019","Mississippi","40 to 44","18**","31,187","57.72**","--","421"
"2019","Mississippi","45 to 49","12**","29,939","40.08**","--","219"
"2019","Mississippi","50 to 54","--","29,015","--","--","--"
"2019","Mississippi","55 to 59","--","31,217","--","--","--"
"2019","Mississippi","60 to 64","--","29,170","--","--","--"
"2019","Mississippi","65 to 69","--","23,181","--","--","--"
"2019","Mississippi","70 to 74","--","15,101","--","--","--"
"2019","Mississippi","75 to 79","0**","8,515","0.00**","--","--"
"2019","Mississippi","80 to 84","0**","4,861","0.00**","--","--"
"2019","Mississippi","85+","0**","3,501","0.00**","--","--"
"2019","Missouri","0 to 4","--","27,492","--","--","--"
"2019","Missouri","5 to 9","--","27,189","--","--","--"
"2019","Missouri","10 to 14","--","26,999","--","--","--"
"2019","Missouri","15 to 19","45","27,218","165.33","--","2,128"
"2019","Missouri","20 to 24","65","28,118","231.17","--","2,818"
"2019","Missouri","25 to 29","66","31,498","209.54","--","2,509"
"2019","Missouri","30 to 34","47","24,999","188.01","--","1,567"
"2019","Missouri","35 to 39","31","21,916","141.45","--","879"
"2019","Missouri","40 to 44","27","19,230","140.41","--","628"
"2019","Missouri","45 to 49","18**","19,356","92.99**","--","327"
"2019","Missouri","50 to 54","11**","19,374","56.78**","--","138"
"2019","Missouri","55 to 59","--","20,237","--","--","--"
"2019","Missouri","60 to 64","--","18,111","--","--","--"
"2019","Missouri","65 to 69","--","12,954","--","--","--"
"2019","Missouri","70 to 74","0**","8,670","0.00**","--","--"
"2019","Missouri","75 to 79","0**","5,631","0.00**","--","--"
"2019","Missouri","80 to 84","0**","3,226","0.00**","--","--"
"2019","Missouri","85+","0**","2,715","0.00**","--","--"
"2019","Montana","0 to 4","0**","259","0.00**","--","--"
"2019","Montana","5 to 9","0**","241","0.00**","--","--"
"2019","Montana","10 to 14","0**","229","0.00**","--","--"
"2019","Montana","15 to 19","0**","296","0.00**","--","--"
"2019","Montana","20 to 24","0**","488","0.00**","--","--"
"2019","Montana","25 to 29","0**","523","0.00**","--","--"
"2019","Montana","30 to 34","0**","378","0.00**","--","--"
"2019","Montana","35 to 39","0**","350","0.00**","--","--"
"2019","Montana","40 to 44","0**","243","0.00**","--","--"
"2019","Montana","45 to 49","0**","156","0.00**","--","--"
"2019","Montana","50 to 54","0**","188","0.00**","--","--"
"2019","Montana","55 to 59","0**","154","0.00**","--","--"
"2019","Montana","60 to 64","0**","120","0.00**","--","--"
"2019","Montana","65 to 69","0**","83","0.00**","--","--"
"2019","Montana","70 to 74","0**","46","0.00**","--","--"
"2019","Montana","75 to 79","0**","18","0.00**","--","--"
"2019","Montana","80 to 84","0**","14","0.00**","--","--"
"2019","Montana","85+","0**","8","0.00**","--","--"
"2019","Nebraska","0 to 4","0**","4,786","0.00**","--","--"
"2019","Nebraska","5 to 9","0**","4,503","0.00**","--","--"
"2019","Nebraska","10 to 14","0**","4,367","0.00**","--","--"
"2019","Nebraska","15 to 19","--","4,142","--","--","--"
"2019","Nebraska","20 to 24","--","4,452","--","--","--"
"2019","Nebraska","25 to 29","--","4,830","--","--","--"
"2019","Nebraska","30 to 34","--","4,067","--","--","--"
"2019","Nebraska","35 to 39","0**","3,951","0.00**","--","--"
"2019","Nebraska","40 to 44","0**","3,257","0.00**","--","--"
"2019","Nebraska","45 to 49","--","2,885","--","--","--"
"2019","Nebraska","50 to 54","0**","2,652","0.00**","--","--"
"2019","Nebraska","55 to 59","0**","2,676","0.00**","--","--"
"2019","Nebraska","60 to 64","0**","2,099","0.00**","--","--"
"2019","Nebraska","65 to 69","0**","1,423","0.00**","--","--"
"2019","Nebraska","70 to 74","0**","872","0.00**","--","--"
"2019","Nebraska","75 to 79","0**","573","0.00**","--","--"
"2019","Nebraska","80 to 84","0**","351","0.00**","--","--"
"2019","Nebraska","85+","0**","259","0.00**","--","--"
"2019","Nevada","0 to 4","0**","12,440","0.00**","--","--"
"2019","Nevada","5 to 9","0**","12,200","0.00**","--","--"
"2019","Nevada","10 to 14","0**","12,031","0.00**","--","--"
"2019","Nevada","15 to 19","--","10,761","--","--","--"
"2019","Nevada","20 to 24","--","11,247","--","--","--"
"2019","Nevada","25 to 29","--","15,174","--","--","--"
"2019","Nevada","30 to 34","--","13,058","--","--","--"
"2019","Nevada","35 to 39","--","11,384","--","--","--"
"2019","Nevada","40 to 44","--","9,750","--","--","--"
"2019","Nevada","45 to 49","--","9,644","--","--","--"
"2019","Nevada","50 to 54","--","9,232","--","--","--"
"2019","Nevada","55 to 59","--","8,610","--","--","--"
"2019","Nevada","60 to 64","--","7,364","--","--","--"
"2019","Nevada","65 to 69","0**","5,601","0.00**","--","--"
"2019","Nevada","70 to 74","0**","4,066","0.00**","--","--"
"2019","Nevada","75 to 79","0**","2,628","0.00**","--","--"
"2019","Nevada","80 to 84","0**","1,555","0.00**","--","--"
"2019","Nevada","85+","0**","1,074","0.00**","--","--"
"2019","New Hampshire","0 to 4","0**","919","0.00**","--","--"
"2019","New Hampshire","5 to 9","0**","1,076","0.00**","--","--"
"2019","New Hampshire","10 to 14","0**","961","0.00**","--","--"
"2019","New Hampshire","15 to 19","0**","966","0.00**","--","--"
"2019","New Hampshire","20 to 24","0**","1,248","0.00**","--","--"
"2019","New Hampshire","25 to 29","0**","1,404","0.00**","--","--"
"2019","New Hampshire","30 to 34","0**","1,159","0.00**","--","--"
"2019","New Hampshire","35 to 39","0**","1,116","0.00**","--","--"
"2019","New Hampshire","40 to 44","0**","964","0.00**","--","--"
"2019","New Hampshire","45 to 49","0**","1,194","0.00**","--","--"
"2019","New Hampshire","50 to 54","0**","875","0.00**","--","--"
"2019","New Hampshire","55 to 59","0**","751","0.00**","--","--"
"2019","New Hampshire","60 to 64","0**","512","0.00**","--","--"
"2019","New Hampshire","65 to 69","0**","329","0.00**","--","--"
"2019","New Hampshire","70 to 74","0**","214","0.00**","--","--"
"2019","New Hampshire","75 to 79","0**","119","0.00**","--","--"
"2019","New Hampshire","80 to 84","0**","60","0.00**","--","--"
"2019","New Hampshire","85+","0**","53","0.00**","--","--"
"2019","New Jersey","0 to 4","0**","44,319","0.00**","--","--"
"2019","New Jersey","5 to 9","0**","47,015","0.00**","--","--"
"2019","New Jersey","10 to 14","--","45,574","--","--","--"
"2019","New Jersey","15 to 19","21","46,672","45.00","--","991"
"2019","New Jersey","20 to 24","28","48,657","57.55","--","1,211"
"2019","New Jersey","25 to 29","31","54,764","56.61","--","1,177"
"2019","New Jersey","30 to 34","25","47,742","52.37","--","838"
"2019","New Jersey","35 to 39","17**","43,569","39.02**","--","472"
"2019","New Jersey","40 to 44","--","40,786","--","--","--"
"2019","New Jersey","45 to 49","12**","41,968","28.59**","--","222"
"2019","New Jersey","50 to 54","--","41,712","--","--","--"
"2019","New Jersey","55 to 59","--","40,968","--","--","--"
"2019","New Jersey","60 to 64","0**","33,219","0.00**","--","--"
"2019","New Jersey","65 to 69","--","22,771","--","--","--"
"2019","New Jersey","70 to 74","0**","16,458","0.00**","--","--"
"2019","New Jersey","75 to 79","0**","11,005","0.00**","--","--"
"2019","New Jersey","80 to 84","0**","6,932","0.00**","--","--"
"2019","New Jersey","85+","0**","5,348","0.00**","--","--"
"2019","New Mexico","0 to 4","0**","1,876","0.00**","--","--"
"2019","New Mexico","5 to 9","0**","2,112","0.00**","--","--"
"2019","New Mexico","10 to 14","0**","2,196","0.00**","--","--"
"2019","New Mexico","15 to 19","--","2,178","--","--","--"
"2019","New Mexico","20 to 24","--","2,786","--","--","--"
"2019","New Mexico","25 to 29","--","2,939","--","--","--"
"2019","New Mexico","30 to 34","--","2,507","--","--","--"
"2019","New Mexico","35 to 39","--","2,268","--","--","--"
"2019","New Mexico","40 to 44","--","1,868","--","--","--"
"2019","New Mexico","45 to 49","--","1,801","--","--","--"
"2019","New Mexico","50 to 54","0**","1,584","0.00**","--","--"
"2019","New Mexico","55 to 59","0**","1,786","0.00**","--","--"
"2019","New Mexico","60 to 64","0**","1,607","0.00**","--","--"
"2019","New Mexico","65 to 69","0**","1,234","0.00**","--","--"
"2019","New Mexico","70 to 74","0**","760","0.00**","--","--"
"2019","New Mexico","75 to 79","0**","479","0.00**","--","--"
"2019","New Mexico","80 to 84","0**","280","0.00**","--","--"
"2019","New Mexico","85+","0**","197","0.00**","--","--"
"2019","New York","0 to 4","0**","107,459","0.00**","--","--"
"2019","New York","5 to 9","0**","109,613","0.00**","--","--"
"2019","New York","10 to 14","--","108,033","--","--","--"
"2019","New York","15 to 19","20**","112,220","17.82**","--","952"
"2019","New York","20 to 24","35","121,687","28.76","--","1,503"
"2019","New York","25 to 29","54","148,525","36.36","--","2,040"
"2019","New York","30 to 34","36","127,937","28.14","--","1,189"
"2019","New York","35 to 39","23","107,459","21.40","--","659"
"2019","New York","40 to 44","17**","96,818","17.56**","--","401"
"2019","New York","45 to 49","--","95,783","--","--","--"
"2019","New York","50 to 54","--","101,459","--","--","--"
"2019","New York","55 to 59","--","102,747","--","--","--"
"2019","New York","60 to 64","0**","87,414","0.00**","--","--"
"2019","New York","65 to 69","--","64,204","--","--","--"
"2019","New York","70 to 74","--","45,097","--","--","--"
"2019","New York","75 to 79","--","30,643","--","--","--"
"2019","New York","80 to 84","0**","19,343","0.00**","--","--"
"2019","New York","85+","0**","16,301","0.00**","--","--"
"2019","North Carolina","0 to 4","--","76,912","--","--","--"
"2019","North Carolina","5 to 9","--","78,107","--","--","--"
"2019","North Carolina","10 to 14","--","81,923","--","--","--"
"2019","North Carolina","15 to 19","43","84,458","50.91","--","2,042"
"2019","North Carolina","20 to 24","82","86,874","94.39","--","3,529"
"2019","North Carolina","25 to 29","67","92,866","72.15","--","2,548"
"2019","North Carolina","30 to 34","48","75,760","63.36","--","1,606"
"2019","North Carolina","35 to 39","32","68,707","46.58","--","901"
"2019","North Carolina","40 to 44","19**","65,210","29.14**","--","450"
"2019","North Carolina","45 to 49","19**","67,224","28.26**","--","335"
"2019","North Carolina","50 to 54","13**","66,440","19.57**","--","168"
"2019","North Carolina","55 to 59","--","68,018","--","--","--"
"2019","North Carolina","60 to 64","--","61,109","--","--","--"
"2019","North Carolina","65 to 69","--","48,197","--","--","--"
"2019","North Carolina","70 to 74","--","33,680","--","--","--"
"2019","North Carolina","75 to 79","0**","19,692","0.00**","--","--"
"2019","North Carolina","80 to 84","0**","11,108","0.00**","--","--"
"2019","North Carolina","85+","0**","8,000","0.00**","--","--"
"2019","North Dakota","0 to 4","0**","1,636","0.00**","--","--"
"2019","North Dakota","5 to 9","0**","1,254","0.00**","--","--"
"2019","North Dakota","10 to 14","0**","923","0.00**","--","--"
"2019","North Dakota","15 to 19","0**","894","0.00**","--","--"
"2019","North Dakota","20 to 24","0**","1,534","0.00**","--","--"
"2019","North Dakota","25 to 29","0**","1,923","0.00**","--","--"
"2019","North Dakota","30 to 34","0**","1,909","0.00**","--","--"
"2019","North Dakota","35 to 39","0**","1,420","0.00**","--","--"
"2019","North Dakota","40 to 44","0**","973","0.00**","--","--"
"2019","North Dakota","45 to 49","0**","699","0.00**","--","--"
"2019","North Dakota","50 to 54","0**","556","0.00**","--","--"
"2019","North Dakota","55 to 59","0**","506","0.00**","--","--"
"2019","North Dakota","60 to 64","0**","330","0.00**","--","--"
"2019","North Dakota","65 to 69","0**","168","0.00**","--","--"
"2019","North Dakota","70 to 74","0**","79","0.00**","--","--"
"2019","North Dakota","75 to 79","0**","28","0.00**","--","--"
"2019","North Dakota","80 to 84","0**","15","0.00**","--","--"
"2019","North Dakota","85+","0**","7","0.00**","--","--"
"2019","Ohio","0 to 4","--","58,537","--","--","--"
"2019","Ohio","5 to 9","--","58,946","--","--","--"
"2019","Ohio","10 to 14","--","57,415","--","--","--"
"2019","Ohio","15 to 19","47","56,152","83.70","--","2,223"
"2019","Ohio","20 to 24","73","57,438","127.09","--","3,153"
"2019","Ohio","25 to 29","80","65,289","122.53","--","3,035"
"2019","Ohio","30 to 34","57","52,040","109.53","--","1,894"
"2019","Ohio","35 to 39","35","45,829","76.37","--","981"
"2019","Ohio","40 to 44","21","41,303","50.84","--","481"
"2019","Ohio","45 to 49","13**","42,798","30.38**","--","237"
"2019","Ohio","50 to 54","--","40,710","--","--","--"
"2019","Ohio","55 to 59","--","42,616","--","--","--"
"2019","Ohio","60 to 64","--","39,231","--","--","--"
