"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2020","South Carolina","HI Native / Pacific Islander","Hispanic","0**","239","0.00**","--","--"
"2020","South Carolina","More than One Race","Non-Hispanic","--","14,311","--","--","--"
"2020","South Carolina","More than One Race","Hispanic","0**","1,794","0.00**","--","--"
"2020","South Dakota","White","Non-Hispanic","11**","69,834","15.75**","--","467"
"2020","South Dakota","White","Hispanic","0**","3,874","0.00**","--","--"
"2020","South Dakota","Black","Non-Hispanic","--","2,559","--","--","--"
"2020","South Dakota","Black","Hispanic","0**","117","0.00**","--","--"
"2020","South Dakota","American Indian / Alaska Native","Non-Hispanic","10**","9,075","110.19**","--","451"
"2020","South Dakota","American Indian / Alaska Native","Hispanic","0**","559","0.00**","--","--"
"2020","South Dakota","Asian","Non-Hispanic","0**","2,695","0.00**","--","--"
"2020","South Dakota","Asian","Hispanic","0**","28","0.00**","--","--"
"2020","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","82","0.00**","--","--"
"2020","South Dakota","HI Native / Pacific Islander","Hispanic","0**","39","0.00**","--","--"
"2020","South Dakota","More than One Race","Non-Hispanic","--","3,038","--","--","--"
"2020","South Dakota","More than One Race","Hispanic","0**","342","0.00**","--","--"
"2020","Tennessee","White","Non-Hispanic","84","477,379","17.60","--","3,640"
"2020","Tennessee","White","Hispanic","16**","52,565","30.44**","--","701"
"2020","Tennessee","Black","Non-Hispanic","163","137,852","118.24","--","7,064"
"2020","Tennessee","Black","Hispanic","--","3,275","--","--","--"
"2020","Tennessee","American Indian / Alaska Native","Non-Hispanic","0**","2,037","0.00**","--","--"
"2020","Tennessee","American Indian / Alaska Native","Hispanic","0**","1,727","0.00**","--","--"
"2020","Tennessee","Asian","Non-Hispanic","--","14,217","--","--","--"
"2020","Tennessee","Asian","Hispanic","0**","435","0.00**","--","--"
"2020","Tennessee","HI Native / Pacific Islander","Non-Hispanic","0**","450","0.00**","--","--"
"2020","Tennessee","HI Native / Pacific Islander","Hispanic","0**","326","0.00**","--","--"
"2020","Tennessee","More than One Race","Non-Hispanic","--","18,583","--","--","--"
"2020","Tennessee","More than One Race","Hispanic","0**","2,377","0.00**","--","--"
"2020","Texas","White","Non-Hispanic","248","1,090,248","22.75","--","10,745"
"2020","Texas","White","Hispanic","311","1,392,707","22.33","--","13,569"
"2020","Texas","Black","Non-Hispanic","290","419,750","69.09","--","12,632"
"2020","Texas","Black","Hispanic","--","32,758","--","--","--"
"2020","Texas","American Indian / Alaska Native","Non-Hispanic","--","10,262","--","--","--"
"2020","Texas","American Indian / Alaska Native","Hispanic","--","27,660","--","--","--"
"2020","Texas","Asian","Non-Hispanic","20**","145,424","13.75**","--","872"
"2020","Texas","Asian","Hispanic","0**","6,930","0.00**","--","--"
"2020","Texas","HI Native / Pacific Islander","Non-Hispanic","--","3,084","--","--","--"
"2020","Texas","HI Native / Pacific Islander","Hispanic","0**","2,175","0.00**","--","--"
"2020","Texas","More than One Race","Non-Hispanic","--","62,584","--","--","--"
"2020","Texas","More than One Race","Hispanic","0**","22,461","0.00**","--","--"
"2020","Utah","White","Non-Hispanic","45","313,815","14.34","--","1,947"
"2020","Utah","White","Hispanic","23","64,165","35.85","--","990"
"2020","Utah","Black","Non-Hispanic","--","5,681","--","--","--"
"2020","Utah","Black","Hispanic","0**","1,522","0.00**","--","--"
"2020","Utah","American Indian / Alaska Native","Non-Hispanic","0**","3,973","0.00**","--","--"
"2020","Utah","American Indian / Alaska Native","Hispanic","0**","2,688","0.00**","--","--"
"2020","Utah","Asian","Non-Hispanic","--","12,035","--","--","--"
"2020","Utah","Asian","Hispanic","0**","720","0.00**","--","--"
"2020","Utah","HI Native / Pacific Islander","Non-Hispanic","--","4,638","--","--","--"
"2020","Utah","HI Native / Pacific Islander","Hispanic","0**","377","0.00**","--","--"
"2020","Utah","More than One Race","Non-Hispanic","--","12,968","--","--","--"
"2020","Utah","More than One Race","Hispanic","--","2,879","--","--","--"
"2020","Vermont","White","Non-Hispanic","11**","63,302","17.38**","--","462"
"2020","Vermont","White","Hispanic","0**","2,302","0.00**","--","--"
"2020","Vermont","Black","Non-Hispanic","0**","1,618","0.00**","--","--"
"2020","Vermont","Black","Hispanic","0**","134","0.00**","--","--"
"2020","Vermont","American Indian / Alaska Native","Non-Hispanic","0**","187","0.00**","--","--"
"2020","Vermont","American Indian / Alaska Native","Hispanic","0**","80","0.00**","--","--"
"2020","Vermont","Asian","Non-Hispanic","0**","2,481","0.00**","--","--"
"2020","Vermont","Asian","Hispanic","0**","31","0.00**","--","--"
"2020","Vermont","HI Native / Pacific Islander","Non-Hispanic","0**","37","0.00**","--","--"
"2020","Vermont","HI Native / Pacific Islander","Hispanic","0**","8","0.00**","--","--"
"2020","Vermont","More than One Race","Non-Hispanic","0**","1,902","0.00**","--","--"
"2020","Vermont","More than One Race","Hispanic","--","256","--","--","--"
"2020","Virginia","White","Non-Hispanic","79","508,033","15.55","--","3,419"
"2020","Virginia","White","Hispanic","18**","96,644","18.63**","--","778"
"2020","Virginia","White","Unknown","--","--","--","--","--"
"2020","Virginia","Black","Non-Hispanic","141","186,478","75.61","--","6,147"
"2020","Virginia","Black","Hispanic","--","9,217","--","--","--"
"2020","Virginia","American Indian / Alaska Native","Non-Hispanic","--","2,513","--","--","--"
"2020","Virginia","American Indian / Alaska Native","Hispanic","0**","3,410","0.00**","--","--"
"2020","Virginia","Asian","Non-Hispanic","--","59,179","--","--","--"
"2020","Virginia","Asian","Hispanic","0**","1,354","0.00**","--","--"
"2020","Virginia","HI Native / Pacific Islander","Non-Hispanic","0**","773","0.00**","--","--"
"2020","Virginia","HI Native / Pacific Islander","Hispanic","0**","384","0.00**","--","--"
"2020","Virginia","More than One Race","Non-Hispanic","--","37,317","--","--","--"
"2020","Virginia","More than One Race","Hispanic","0**","5,695","0.00**","--","--"
"2020","Washington","White","Non-Hispanic","73","440,202","16.58","--","3,150"
"2020","Washington","White","Hispanic","36","125,151","28.77","--","1,553"
"2020","Washington","Black","Non-Hispanic","24","36,448","65.85","--","1,051"
"2020","Washington","Black","Hispanic","--","4,312","--","--","--"
"2020","Washington","American Indian / Alaska Native","Non-Hispanic","--","11,046","--","--","--"
"2020","Washington","American Indian / Alaska Native","Hispanic","--","6,240","--","--","--"
"2020","Washington","Asian","Non-Hispanic","--","75,965","--","--","--"
"2020","Washington","Asian","Hispanic","0**","2,169","0.00**","--","--"
"2020","Washington","HI Native / Pacific Islander","Non-Hispanic","--","6,868","--","--","--"
"2020","Washington","HI Native / Pacific Islander","Hispanic","0**","811","0.00**","--","--"
"2020","Washington","More than One Race","Non-Hispanic","--","48,998","--","--","--"
"2020","Washington","More than One Race","Hispanic","--","9,117","--","--","--"
"2020","West Virginia","White","Non-Hispanic","34","155,182","21.91","--","1,471"
"2020","West Virginia","White","Hispanic","0**","3,867","0.00**","--","--"
"2020","West Virginia","Black","Non-Hispanic","--","8,669","--","--","--"
"2020","West Virginia","Black","Hispanic","0**","338","0.00**","--","--"
"2020","West Virginia","American Indian / Alaska Native","Non-Hispanic","0**","330","0.00**","--","--"
"2020","West Virginia","American Indian / Alaska Native","Hispanic","0**","78","0.00**","--","--"
"2020","West Virginia","Asian","Non-Hispanic","0**","2,108","0.00**","--","--"
"2020","West Virginia","Asian","Hispanic","0**","58","0.00**","--","--"
"2020","West Virginia","HI Native / Pacific Islander","Non-Hispanic","--","48","--","--","--"
"2020","West Virginia","HI Native / Pacific Islander","Hispanic","0**","15","0.00**","--","--"
"2020","West Virginia","More than One Race","Non-Hispanic","0**","4,896","0.00**","--","--"
"2020","West Virginia","More than One Race","Hispanic","0**","296","0.00**","--","--"
"2020","Wisconsin","White","Non-Hispanic","57","465,070","12.26","--","2,437"
"2020","Wisconsin","White","Hispanic","--","53,537","--","--","--"
"2020","Wisconsin","Black","Non-Hispanic","56","47,530","117.82","--","2,440"
"2020","Wisconsin","Black","Hispanic","--","2,835","--","--","--"
"2020","Wisconsin","American Indian / Alaska Native","Non-Hispanic","--","5,913","--","--","--"
"2020","Wisconsin","American Indian / Alaska Native","Hispanic","0**","2,141","0.00**","--","--"
"2020","Wisconsin","Asian","Non-Hispanic","0**","26,242","0.00**","--","--"
"2020","Wisconsin","Asian","Hispanic","0**","433","0.00**","--","--"
"2020","Wisconsin","HI Native / Pacific Islander","Non-Hispanic","0**","370","0.00**","--","--"
"2020","Wisconsin","HI Native / Pacific Islander","Hispanic","0**","145","0.00**","--","--"
"2020","Wisconsin","More than One Race","Non-Hispanic","--","17,227","--","--","--"
"2020","Wisconsin","More than One Race","Hispanic","0**","2,705","0.00**","--","--"
"2020","Wyoming","White","Non-Hispanic","16**","45,929","34.84**","--","687"
"2020","Wyoming","White","Hispanic","--","6,578","--","--","--"
"2020","Wyoming","Black","Non-Hispanic","0**","888","0.00**","--","--"
"2020","Wyoming","Black","Hispanic","0**","130","0.00**","--","--"
"2020","Wyoming","American Indian / Alaska Native","Non-Hispanic","--","1,465","--","--","--"
"2020","Wyoming","American Indian / Alaska Native","Hispanic","--","393","--","--","--"
"2020","Wyoming","Asian","Non-Hispanic","0**","939","0.00**","--","--"
"2020","Wyoming","Asian","Hispanic","0**","53","0.00**","--","--"
"2020","Wyoming","HI Native / Pacific Islander","Non-Hispanic","0**","57","0.00**","--","--"
"2020","Wyoming","HI Native / Pacific Islander","Hispanic","0**","23","0.00**","--","--"
"2020","Wyoming","More than One Race","Non-Hispanic","0**","1,603","0.00**","--","--"
"2020","Wyoming","More than One Race","Hispanic","0**","402","0.00**","--","--"
"2019","Alabama","White","Non-Hispanic","63","307,277","20.50","--","2,742"
"2019","Alabama","White","Hispanic","--","22,365","--","--","--"
"2019","Alabama","White","Unknown","--","--","--","--","--"
"2019","Alabama","Black","Non-Hispanic","128","159,939","80.03","--","5,609"
"2019","Alabama","Black","Hispanic","--","2,097","--","--","--"
"2019","Alabama","American Indian / Alaska Native","Non-Hispanic","--","3,004","--","--","--"
"2019","Alabama","American Indian / Alaska Native","Hispanic","0**","760","0.00**","--","--"
"2019","Alabama","Asian","Non-Hispanic","0**","8,595","0.00**","--","--"
"2019","Alabama","Asian","Hispanic","0**","213","0.00**","--","--"
"2019","Alabama","HI Native / Pacific Islander","Non-Hispanic","0**","309","0.00**","--","--"
"2019","Alabama","HI Native / Pacific Islander","Hispanic","0**","316","0.00**","--","--"
"2019","Alabama","More than One Race","Non-Hispanic","0**","10,504","0.00**","--","--"
"2019","Alabama","More than One Race","Hispanic","0**","983","0.00**","--","--"
"2019","Alaska","White","Non-Hispanic","15**","41,234","36.38**","--","654"
"2019","Alaska","White","Hispanic","--","5,825","--","--","--"
"2019","Alaska","Black","Non-Hispanic","--","3,806","--","--","--"
"2019","Alaska","Black","Hispanic","--","458","--","--","--"
"2019","Alaska","American Indian / Alaska Native","Non-Hispanic","10**","13,119","76.23**","--","432"
"2019","Alaska","American Indian / Alaska Native","Hispanic","0**","619","0.00**","--","--"
"2019","Alaska","Asian","Non-Hispanic","0**","5,092","0.00**","--","--"
"2019","Alaska","Asian","Hispanic","0**","148","0.00**","--","--"
"2019","Alaska","HI Native / Pacific Islander","Non-Hispanic","--","1,398","--","--","--"
"2019","Alaska","HI Native / Pacific Islander","Hispanic","0**","64","0.00**","--","--"
"2019","Alaska","More than One Race","Non-Hispanic","--","7,299","--","--","--"
"2019","Alaska","More than One Race","Hispanic","0**","855","0.00**","--","--"
"2019","Arizona","White","Non-Hispanic","59","334,457","17.64","--","2,537"
"2019","Arizona","White","Hispanic","73","295,369","24.72","--","3,152"
"2019","Arizona","Black","Non-Hispanic","19**","41,644","45.63**","--","824"
"2019","Arizona","Black","Hispanic","--","7,719","--","--","--"
"2019","Arizona","American Indian / Alaska Native","Non-Hispanic","--","36,587","--","--","--"
"2019","Arizona","American Indian / Alaska Native","Hispanic","--","13,777","--","--","--"
"2019","Arizona","Asian","Non-Hispanic","--","29,913","--","--","--"
"2019","Arizona","Asian","Hispanic","--","2,828","--","--","--"
"2019","Arizona","HI Native / Pacific Islander","Non-Hispanic","0**","1,685","0.00**","--","--"
"2019","Arizona","HI Native / Pacific Islander","Hispanic","0**","951","0.00**","--","--"
"2019","Arizona","More than One Race","Non-Hispanic","--","24,512","--","--","--"
"2019","Arizona","More than One Race","Hispanic","--","9,824","--","--","--"
"2019","Arkansas","White","Non-Hispanic","59","208,403","28.31","--","2,567"
"2019","Arkansas","White","Hispanic","--","29,302","--","--","--"
"2019","Arkansas","Black","Non-Hispanic","50","59,488","84.05","--","2,173"
"2019","Arkansas","Black","Hispanic","0**","1,132","0.00**","--","--"
"2019","Arkansas","American Indian / Alaska Native","Non-Hispanic","--","2,783","--","--","--"
"2019","Arkansas","American Indian / Alaska Native","Hispanic","0**","944","0.00**","--","--"
"2019","Arkansas","Asian","Non-Hispanic","--","6,032","--","--","--"
"2019","Arkansas","Asian","Hispanic","0**","286","0.00**","--","--"
"2019","Arkansas","HI Native / Pacific Islander","Non-Hispanic","0**","1,335","0.00**","--","--"
"2019","Arkansas","HI Native / Pacific Islander","Hispanic","0**","117","0.00**","--","--"
"2019","Arkansas","More than One Race","Non-Hispanic","--","8,212","--","--","--"
"2019","Arkansas","More than One Race","Hispanic","0**","904","0.00**","--","--"
"2019","California","White","Non-Hispanic","85","1,199,405","7.09","--","3,679"
"2019","California","White","Hispanic","242","1,839,935","13.15","--","10,482"
"2019","California","Black","Non-Hispanic","109","247,438","44.05","--","4,742"
"2019","California","Black","Hispanic","--","48,485","--","--","--"
"2019","California","Black","Unknown","--","--","--","--","--"
"2019","California","American Indian / Alaska Native","Non-Hispanic","--","17,449","--","--","--"
"2019","California","American Indian / Alaska Native","Hispanic","--","66,295","--","--","--"
"2019","California","Asian","Non-Hispanic","19**","546,449","3.48**","--","815"
"2019","California","Asian","Hispanic","0**","33,678","0.00**","--","--"
"2019","California","HI Native / Pacific Islander","Non-Hispanic","--","15,151","--","--","--"
"2019","California","HI Native / Pacific Islander","Hispanic","0**","7,646","0.00**","--","--"
"2019","California","More than One Race","Non-Hispanic","19**","163,718","11.61**","--","824"
"2019","California","More than One Race","Hispanic","--","68,140","--","--","--"
"2019","Colorado","White","Non-Hispanic","76","366,654","20.73","--","3,263"
"2019","Colorado","White","Hispanic","31","148,653","20.85","--","1,383"
"2019","Colorado","White","Unknown","--","--","--","--","--"
"2019","Colorado","Black","Non-Hispanic","19**","28,123","67.56**","--","823"
"2019","Colorado","Black","Hispanic","0**","4,664","0.00**","--","--"
"2019","Colorado","American Indian / Alaska Native","Non-Hispanic","--","5,119","--","--","--"
"2019","Colorado","American Indian / Alaska Native","Hispanic","0**","7,086","0.00**","--","--"
"2019","Colorado","Asian","Non-Hispanic","--","21,202","--","--","--"
"2019","Colorado","Asian","Hispanic","--","1,377","--","--","--"
"2019","Colorado","HI Native / Pacific Islander","Non-Hispanic","0**","1,000","0.00**","--","--"
