Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Percent,Population
"Linkage to HIV medical care","2016","Arizona","04","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arkansas","05","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arkansas","05","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arkansas","05","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arkansas","05","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arkansas","05","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arkansas","05","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","California","06","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","California","06","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","California","06","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","California","06","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","California","06","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","California","06","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Colorado","08","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Colorado","08","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Colorado","08","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Colorado","08","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Colorado","08","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Colorado","08","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Connecticut","09","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Connecticut","09","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Connecticut","09","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Connecticut","09","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Connecticut","09","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Connecticut","09","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Delaware","10","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Delaware","10","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Delaware","10","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Delaware","10","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Delaware","10","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Delaware","10","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","District of Columbia","11","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","District of Columbia","11","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","District of Columbia","11","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","District of Columbia","11","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","District of Columbia","11","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","District of Columbia","11","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Florida","12","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Florida","12","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Florida","12","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Florida","12","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Florida","12","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Florida","12","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Georgia","13","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Georgia","13","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Georgia","13","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Georgia","13","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Georgia","13","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Georgia","13","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Guam","66","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Guam","66","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Guam","66","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Guam","66","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Guam","66","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Guam","66","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Hawaii","15","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Hawaii","15","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Hawaii","15","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Hawaii","15","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Hawaii","15","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Hawaii","15","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Idaho","16","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Idaho","16","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Idaho","16","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Idaho","16","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Idaho","16","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Idaho","16","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Illinois","17","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Illinois","17","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Illinois","17","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Illinois","17","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Illinois","17","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Illinois","17","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Indiana","18","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Indiana","18","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Indiana","18","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Indiana","18","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Indiana","18","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Indiana","18","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Iowa","19","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Iowa","19","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Iowa","19","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
