Indicator,time_period,state_name,state_fips,age,race_category_id,sex,Transmission Category,hiv_diagnoses,hiv_diagnoses_per_100k,population
HIV diagnoses,2014,Tennessee,47,55+,ALL,All,All transmission categories,62,3.4,1823629.0
HIV diagnoses,2014,Tennessee,47,45-54,ALL,All,All transmission categories,105,11.7,896501.0
HIV diagnoses,2014,Tennessee,47,35-44,ALL,All,All transmission categories,150,17.9,838895.0
HIV diagnoses,2014,Tennessee,47,25-34,ALL,All,All transmission categories,225,26.1,862599.0
HIV diagnoses,2014,Tennessee,47,13-24,ALL,All,All transmission categories,214,20.3,1053141.0
HIV diagnoses,2013,Tennessee,47,55+,ALL,All,All transmission categories,71,4.0,1781165.0
HIV diagnoses,2013,Tennessee,47,45-54,ALL,All,All transmission categories,125,13.9,901989.0
HIV diagnoses,2013,Tennessee,47,35-44,ALL,All,All transmission categories,133,15.8,842006.0
HIV diagnoses,2013,Tennessee,47,25-34,ALL,All,All transmission categories,237,27.9,849543.0
HIV diagnoses,2013,Tennessee,47,13-24,ALL,All,All transmission categories,201,19.1,1052424.0
HIV diagnoses,2012,Tennessee,47,55+,ALL,All,All transmission categories,85,4.9,1739060.0
HIV diagnoses,2012,Tennessee,47,45-54,ALL,All,All transmission categories,138,15.1,912262.0
HIV diagnoses,2012,Tennessee,47,35-44,ALL,All,All transmission categories,157,18.6,843726.0
HIV diagnoses,2012,Tennessee,47,25-34,ALL,All,All transmission categories,233,27.7,841977.0
HIV diagnoses,2012,Tennessee,47,13-24,ALL,All,All transmission categories,237,22.6,1046953.0
HIV diagnoses,2011,Tennessee,47,55+,ALL,All,All transmission categories,55,3.2,1693535.0
HIV diagnoses,2011,Tennessee,47,45-54,ALL,All,All transmission categories,156,16.9,921374.0
HIV diagnoses,2011,Tennessee,47,35-44,ALL,All,All transmission categories,200,23.7,844770.0
HIV diagnoses,2011,Tennessee,47,25-34,ALL,All,All transmission categories,207,24.8,833411.0
HIV diagnoses,2011,Tennessee,47,13-24,ALL,All,All transmission categories,221,21.3,1036312.0
HIV diagnoses,2010,Tennessee,47,55+,ALL,All,All transmission categories,74,4.5,1649775.0
HIV diagnoses,2010,Tennessee,47,45-54,ALL,All,All transmission categories,151,16.3,926170.0
HIV diagnoses,2010,Tennessee,47,35-44,ALL,All,All transmission categories,199,23.4,851839.0
HIV diagnoses,2010,Tennessee,47,25-34,ALL,All,All transmission categories,222,26.9,825695.0
HIV diagnoses,2010,Tennessee,47,13-24,ALL,All,All transmission categories,203,19.7,1029399.0
HIV diagnoses,2009,Tennessee,47,55+,ALL,All,All transmission categories,94,5.9,1592580.0
HIV diagnoses,2009,Tennessee,47,45-54,ALL,All,All transmission categories,162,17.7,915115.0
HIV diagnoses,2009,Tennessee,47,35-44,ALL,All,All transmission categories,229,26.6,861501.0
HIV diagnoses,2009,Tennessee,47,25-34,ALL,All,All transmission categories,242,28.5,848633.0
HIV diagnoses,2009,Tennessee,47,13-24,ALL,All,All transmission categories,200,20.0,1001288.0
HIV diagnoses,2008,Tennessee,47,55+,ALL,All,All transmission categories,67,4.3,1550278.0
HIV diagnoses,2008,Tennessee,47,45-54,ALL,All,All transmission categories,176,19.4,908160.0
HIV diagnoses,2008,Tennessee,47,35-44,ALL,All,All transmission categories,246,28.1,875085.0
HIV diagnoses,2008,Tennessee,47,25-34,ALL,All,All transmission categories,286,34.0,840362.0
HIV diagnoses,2008,Tennessee,47,13-24,ALL,All,All transmission categories,223,22.4,996090.0
HIV diagnoses,2019,Texas,48,55+,ALL,All,All transmission categories,370,5.3,6995824.0
HIV diagnoses,2019,Texas,48,45-54,ALL,All,All transmission categories,518,14.6,3548619.0
HIV diagnoses,2019,Texas,48,35-44,ALL,All,All transmission categories,847,21.5,3941763.0
HIV diagnoses,2019,Texas,48,25-34,ALL,All,All transmission categories,"1,584",37.0,4279219.0
HIV diagnoses,2019,Texas,48,13-24,ALL,All,All transmission categories,"1,023",20.9,4897743.0
HIV diagnoses,2018,Texas,48,55+,ALL,All,All transmission categories,348,5.1,6813401.0
HIV diagnoses,2018,Texas,48,45-54,ALL,All,All transmission categories,588,16.6,3540341.0
HIV diagnoses,2018,Texas,48,35-44,ALL,All,All transmission categories,839,21.7,3872239.0
HIV diagnoses,2018,Texas,48,25-34,ALL,All,All transmission categories,"1,649",39.0,4226851.0
HIV diagnoses,2018,Texas,48,13-24,ALL,All,All transmission categories,"1,001",20.6,4853970.0
HIV diagnoses,2017,Texas,48,55+,ALL,All,All transmission categories,331,5.0,6628429.0
HIV diagnoses,2017,Texas,48,45-54,ALL,All,All transmission categories,562,15.9,3534705.0
HIV diagnoses,2017,Texas,48,35-44,ALL,All,All transmission categories,838,22.0,3804850.0
HIV diagnoses,2017,Texas,48,25-34,ALL,All,All transmission categories,"1,638",39.1,4183963.0
HIV diagnoses,2017,Texas,48,13-24,ALL,All,All transmission categories,987,20.5,4825008.0
HIV diagnoses,2016,Texas,48,55+,ALL,All,All transmission categories,340,5.3,6437822.0
HIV diagnoses,2016,Texas,48,45-54,ALL,All,All transmission categories,623,17.7,3518125.0
HIV diagnoses,2016,Texas,48,35-44,ALL,All,All transmission categories,812,21.7,3745939.0
HIV diagnoses,2016,Texas,48,25-34,ALL,All,All transmission categories,"1,706",41.4,4119198.0
HIV diagnoses,2016,Texas,48,13-24,ALL,All,All transmission categories,"1,051",21.9,4799739.0
HIV diagnoses,2015,Texas,48,55+,ALL,All,All transmission categories,330,5.3,6237302.0
HIV diagnoses,2015,Texas,48,45-54,ALL,All,All transmission categories,634,18.2,3487189.0
HIV diagnoses,2015,Texas,48,35-44,ALL,All,All transmission categories,873,23.6,3695859.0
HIV diagnoses,2015,Texas,48,25-34,ALL,All,All transmission categories,"1,574",39.0,4033985.0
HIV diagnoses,2015,Texas,48,13-24,ALL,All,All transmission categories,"1,113",23.3,4770044.0
HIV diagnoses,2014,Texas,48,55+,ALL,All,All transmission categories,309,5.1,6029456.0
HIV diagnoses,2014,Texas,48,45-54,ALL,All,All transmission categories,630,18.2,3460265.0
HIV diagnoses,2014,Texas,48,35-44,ALL,All,All transmission categories,885,24.4,3632993.0
HIV diagnoses,2014,Texas,48,25-34,ALL,All,All transmission categories,"1,463",37.1,3941823.0
HIV diagnoses,2014,Texas,48,13-24,ALL,All,All transmission categories,"1,140",24.1,4723189.0
HIV diagnoses,2013,Texas,48,55+,ALL,All,All transmission categories,329,5.6,5829324.0
HIV diagnoses,2013,Texas,48,45-54,ALL,All,All transmission categories,651,18.9,3447258.0
HIV diagnoses,2013,Texas,48,35-44,ALL,All,All transmission categories,861,24.0,3581253.0
HIV diagnoses,2013,Texas,48,25-34,ALL,All,All transmission categories,"1,459",37.9,3848487.0
HIV diagnoses,2013,Texas,48,13-24,ALL,All,All transmission categories,"1,032",22.2,4650239.0
HIV diagnoses,2012,Texas,48,55+,ALL,All,All transmission categories,325,5.8,5639394.0
HIV diagnoses,2012,Texas,48,45-54,ALL,All,All transmission categories,661,19.2,3450128.0
HIV diagnoses,2012,Texas,48,35-44,ALL,All,All transmission categories,906,25.6,3542737.0
HIV diagnoses,2012,Texas,48,25-34,ALL,All,All transmission categories,"1,372",36.3,3776844.0
HIV diagnoses,2012,Texas,48,13-24,ALL,All,All transmission categories,"1,057",23.1,4582854.0
HIV diagnoses,2011,Texas,48,55+,ALL,All,All transmission categories,339,6.2,5435235.0
HIV diagnoses,2011,Texas,48,45-54,ALL,All,All transmission categories,701,20.3,3450370.0
HIV diagnoses,2011,Texas,48,35-44,ALL,All,All transmission categories,948,27.1,3496188.0
HIV diagnoses,2011,Texas,48,25-34,ALL,All,All transmission categories,"1,248",33.7,3701853.0
HIV diagnoses,2011,Texas,48,13-24,ALL,All,All transmission categories,"1,027",22.8,4510052.0
HIV diagnoses,2010,Texas,48,55+,ALL,All,All transmission categories,300,5.7,5244213.0
HIV diagnoses,2010,Texas,48,45-54,ALL,All,All transmission categories,739,21.5,3440122.0
HIV diagnoses,2010,Texas,48,35-44,ALL,All,All transmission categories,"1,039",30.0,3465688.0
HIV diagnoses,2010,Texas,48,25-34,ALL,All,All transmission categories,"1,318",36.3,3630623.0
HIV diagnoses,2010,Texas,48,13-24,ALL,All,All transmission categories,"1,049",23.5,4455456.0
HIV diagnoses,2009,Texas,48,55+,ALL,All,All transmission categories,308,6.2,4971506.0
HIV diagnoses,2009,Texas,48,45-54,ALL,All,All transmission categories,678,20.4,3326918.0
HIV diagnoses,2009,Texas,48,35-44,ALL,All,All transmission categories,"1,063",31.1,3416804.0
HIV diagnoses,2009,Texas,48,25-34,ALL,All,All transmission categories,"1,324",36.3,3647847.0
HIV diagnoses,2009,Texas,48,13-24,ALL,All,All transmission categories,980,22.8,4301560.0
HIV diagnoses,2008,Texas,48,55+,ALL,All,All transmission categories,270,5.6,4808962.0
HIV diagnoses,2008,Texas,48,45-54,ALL,All,All transmission categories,669,20.5,3270146.0
HIV diagnoses,2008,Texas,48,35-44,ALL,All,All transmission categories,"1,108",32.6,3402713.0
HIV diagnoses,2008,Texas,48,25-34,ALL,All,All transmission categories,"1,261",35.3,3567352.0
HIV diagnoses,2008,Texas,48,13-24,ALL,All,All transmission categories,857,20.1,4258062.0
HIV diagnoses,2019,Utah,49,55+,ALL,All,All transmission categories,6,0.9,667693.0
HIV diagnoses,2019,Utah,49,45-54,ALL,All,All transmission categories,16,4.9,328080.0
HIV diagnoses,2019,Utah,49,35-44,ALL,All,All transmission categories,29,6.5,443727.0
HIV diagnoses,2019,Utah,49,25-34,ALL,All,All transmission categories,45,9.5,471861.0
HIV diagnoses,2019,Utah,49,13-24,ALL,All,All transmission categories,39,6.2,625399.0
HIV diagnoses,2018,Utah,49,55+,ALL,All,All transmission categories,10,1.5,649009.0
HIV diagnoses,2018,Utah,49,45-54,ALL,All,All transmission categories,16,5.0,321602.0
HIV diagnoses,2018,Utah,49,35-44,ALL,All,All transmission categories,20,4.6,435053.0
HIV diagnoses,2018,Utah,49,25-34,ALL,All,All transmission categories,46,9.9,464613.0
HIV diagnoses,2018,Utah,49,13-24,ALL,All,All transmission categories,28,4.6,613684.0
HIV diagnoses,2017,Utah,49,55+,ALL,All,All transmission categories,17,2.7,629910.0
HIV diagnoses,2017,Utah,49,45-54,ALL,All,All transmission categories,11,3.5,317009.0
HIV diagnoses,2017,Utah,49,35-44,ALL,All,All transmission categories,18,4.3,422671.0
HIV diagnoses,2017,Utah,49,25-34,ALL,All,All transmission categories,41,8.9,458645.0
HIV diagnoses,2017,Utah,49,13-24,ALL,All,All transmission categories,26,4.3,601794.0
HIV diagnoses,2016,Utah,49,55+,ALL,All,All transmission categories,8,1.3,609762.0
HIV diagnoses,2016,Utah,49,45-54,ALL,All,All transmission categories,16,5.1,312465.0
HIV diagnoses,2016,Utah,49,35-44,ALL,All,All transmission categories,32,7.8,409030.0
HIV diagnoses,2016,Utah,49,25-34,ALL,All,All transmission categories,51,11.3,450607.0
HIV diagnoses,2016,Utah,49,13-24,ALL,All,All transmission categories,32,5.4,589969.0
HIV diagnoses,2015,Utah,49,55+,ALL,All,All transmission categories,7,1.2,589193.0
HIV diagnoses,2015,Utah,49,45-54,ALL,All,All transmission categories,19,6.2,307938.0
HIV diagnoses,2015,Utah,49,35-44,ALL,All,All transmission categories,33,8.3,396311.0
HIV diagnoses,2015,Utah,49,25-34,ALL,All,All transmission categories,49,11.1,441860.0
HIV diagnoses,2015,Utah,49,13-24,ALL,All,All transmission categories,15,2.6,579818.0
HIV diagnoses,2014,Utah,49,55+,ALL,All,All transmission categories,9,1.6,569739.0
HIV diagnoses,2014,Utah,49,45-54,ALL,All,All transmission categories,10,3.3,305284.0
HIV diagnoses,2014,Utah,49,35-44,ALL,All,All transmission categories,28,7.3,383958.0
HIV diagnoses,2014,Utah,49,25-34,ALL,All,All transmission categories,46,10.4,440763.0
HIV diagnoses,2014,Utah,49,13-24,ALL,All,All transmission categories,20,3.5,572297.0
HIV diagnoses,2013,Utah,49,55+,ALL,All,All transmission categories,7,1.3,550845.0
HIV diagnoses,2013,Utah,49,45-54,ALL,All,All transmission categories,14,4.6,304315.0
HIV diagnoses,2013,Utah,49,35-44,ALL,All,All transmission categories,25,6.7,372126.0
HIV diagnoses,2013,Utah,49,25-34,ALL,All,All transmission categories,45,10.2,440479.0
HIV diagnoses,2013,Utah,49,13-24,ALL,All,All transmission categories,18,3.2,565781.0
HIV diagnoses,2012,Utah,49,55+,ALL,All,All transmission categories,13,2.4,531670.0
HIV diagnoses,2012,Utah,49,45-54,ALL,All,All transmission categories,25,8.2,305231.0
HIV diagnoses,2012,Utah,49,35-44,ALL,All,All transmission categories,23,6.4,358661.0
HIV diagnoses,2012,Utah,49,25-34,ALL,All,All transmission categories,44,9.9,442247.0
HIV diagnoses,2012,Utah,49,13-24,ALL,All,All transmission categories,16,2.9,553954.0
HIV diagnoses,2011,Utah,49,55+,ALL,All,All transmission categories,6,1.2,512524.0
HIV diagnoses,2011,Utah,49,45-54,ALL,All,All transmission categories,21,6.9,306358.0
HIV diagnoses,2011,Utah,49,35-44,ALL,All,All transmission categories,26,7.5,346131.0
HIV diagnoses,2011,Utah,49,25-34,ALL,All,All transmission categories,31,7.0,445749.0
HIV diagnoses,2011,Utah,49,13-24,ALL,All,All transmission categories,23,4.2,543736.0
HIV diagnoses,2010,Utah,49,55+,ALL,All,All transmission categories,4,0.8,494186.0
HIV diagnoses,2010,Utah,49,45-54,ALL,All,All transmission categories,12,3.9,307103.0
HIV diagnoses,2010,Utah,49,35-44,ALL,All,All transmission categories,30,8.9,335210.0
HIV diagnoses,2010,Utah,49,25-34,ALL,All,All transmission categories,20,4.5,446415.0
HIV diagnoses,2010,Utah,49,13-24,ALL,All,All transmission categories,17,3.2,536709.0
HIV diagnoses,2009,Utah,49,55+,ALL,All,All transmission categories,9,1.9,485201.0
HIV diagnoses,2009,Utah,49,45-54,ALL,All,All transmission categories,19,6.1,313140.0
HIV diagnoses,2009,Utah,49,35-44,ALL,All,All transmission categories,35,10.5,333883.0
HIV diagnoses,2009,Utah,49,25-34,ALL,All,All transmission categories,43,9.7,441598.0
HIV diagnoses,2009,Utah,49,13-24,ALL,All,All transmission categories,16,2.9,552983.0
HIV diagnoses,2008,Utah,49,55+,ALL,All,All transmission categories,9,1.9,467560.0
HIV diagnoses,2008,Utah,49,45-54,ALL,All,All transmission categories,23,7.4,310241.0
HIV diagnoses,2008,Utah,49,35-44,ALL,All,All transmission categories,37,11.3,326665.0
HIV diagnoses,2008,Utah,49,25-34,ALL,All,All transmission categories,46,10.7,431658.0
HIV diagnoses,2008,Utah,49,13-24,ALL,All,All transmission categories,17,3.1,549973.0
HIV diagnoses,2019,Vermont,50,55+,ALL,All,All transmission categories,2,0.9,219908.0
HIV diagnoses,2019,Vermont,50,45-54,ALL,All,All transmission categories,2,2.6,77975.0
HIV diagnoses,2019,Vermont,50,35-44,ALL,All,All transmission categories,3,4.2,71383.0
HIV diagnoses,2019,Vermont,50,25-34,ALL,All,All transmission categories,2,2.7,74680.0
HIV diagnoses,2019,Vermont,50,13-24,ALL,All,All transmission categories,2,2.0,100240.0
HIV diagnoses,2018,Vermont,50,55+,ALL,All,All transmission categories,3,1.4,217147.0
HIV diagnoses,2018,Vermont,50,45-54,ALL,All,All transmission categories,3,3.7,80706.0
HIV diagnoses,2018,Vermont,50,35-44,ALL,All,All transmission categories,5,7.1,70697.0
HIV diagnoses,2018,Vermont,50,25-34,ALL,All,All transmission categories,4,5.4,74185.0
HIV diagnoses,2018,Vermont,50,13-24,ALL,All,All transmission categories,3,3.0,101110.0
HIV diagnoses,2017,Vermont,50,55+,ALL,All,All transmission categories,4,1.9,213674.0
HIV diagnoses,2017,Vermont,50,45-54,ALL,All,All transmission categories,1,1.2,83690.0
HIV diagnoses,2017,Vermont,50,35-44,ALL,All,All transmission categories,4,5.7,69920.0
HIV diagnoses,2017,Vermont,50,25-34,ALL,All,All transmission categories,8,10.9,73347.0
HIV diagnoses,2017,Vermont,50,13-24,ALL,All,All transmission categories,3,2.9,102694.0
HIV diagnoses,2016,Vermont,50,55+,ALL,All,All transmission categories,1,0.5,209839.0
HIV diagnoses,2016,Vermont,50,45-54,ALL,All,All transmission categories,1,1.2,86366.0
HIV diagnoses,2016,Vermont,50,35-44,ALL,All,All transmission categories,0,0.0,69592.0
HIV diagnoses,2016,Vermont,50,25-34,ALL,All,All transmission categories,3,4.1,72434.0
HIV diagnoses,2016,Vermont,50,13-24,ALL,All,All transmission categories,0,0.0,103701.0
HIV diagnoses,2015,Vermont,50,55+,ALL,All,All transmission categories,0,0.0,205824.0
HIV diagnoses,2015,Vermont,50,45-54,ALL,All,All transmission categories,4,4.5,89124.0
HIV diagnoses,2015,Vermont,50,35-44,ALL,All,All transmission categories,5,7.1,70628.0
HIV diagnoses,2015,Vermont,50,25-34,ALL,All,All transmission categories,5,6.9,71989.0
HIV diagnoses,2015,Vermont,50,13-24,ALL,All,All transmission categories,0,0.0,104613.0
HIV diagnoses,2014,Vermont,50,55+,ALL,All,All transmission categories,2,1.0,201778.0
HIV diagnoses,2014,Vermont,50,45-54,ALL,All,All transmission categories,4,4.4,91494.0
HIV diagnoses,2014,Vermont,50,35-44,ALL,All,All transmission categories,3,4.2,71520.0
HIV diagnoses,2014,Vermont,50,25-34,ALL,All,All transmission categories,1,1.4,71798.0
HIV diagnoses,2014,Vermont,50,13-24,ALL,All,All transmission categories,6,5.7,104745.0
HIV diagnoses,2013,Vermont,50,55+,ALL,All,All transmission categories,0,0.0,197239.0
HIV diagnoses,2013,Vermont,50,45-54,ALL,All,All transmission categories,3,3.2,94239.0
HIV diagnoses,2013,Vermont,50,35-44,ALL,All,All transmission categories,3,4.1,72934.0
HIV diagnoses,2013,Vermont,50,25-34,ALL,All,All transmission categories,6,8.4,71739.0
HIV diagnoses,2013,Vermont,50,13-24,ALL,All,All transmission categories,1,1.0,105157.0
HIV diagnoses,2012,Vermont,50,55+,ALL,All,All transmission categories,3,1.6,192398.0
HIV diagnoses,2012,Vermont,50,45-54,ALL,All,All transmission categories,3,3.1,97309.0
HIV diagnoses,2012,Vermont,50,35-44,ALL,All,All transmission categories,3,4.1,73946.0
HIV diagnoses,2012,Vermont,50,25-34,ALL,All,All transmission categories,2,2.8,71110.0
HIV diagnoses,2012,Vermont,50,13-24,ALL,All,All transmission categories,3,2.9,105178.0
HIV diagnoses,2011,Vermont,50,55+,ALL,All,All transmission categories,1,0.5,187466.0
HIV diagnoses,2011,Vermont,50,45-54,ALL,All,All transmission categories,2,2.0,99982.0
HIV diagnoses,2011,Vermont,50,35-44,ALL,All,All transmission categories,5,6.6,75653.0
HIV diagnoses,2011,Vermont,50,25-34,ALL,All,All transmission categories,3,4.2,70809.0
HIV diagnoses,2011,Vermont,50,13-24,ALL,All,All transmission categories,2,1.9,105622.0
HIV diagnoses,2010,Vermont,50,55+,ALL,All,All transmission categories,2,1.1,182151.0
HIV diagnoses,2010,Vermont,50,45-54,ALL,All,All transmission categories,7,6.9,102169.0
HIV diagnoses,2010,Vermont,50,35-44,ALL,All,All transmission categories,3,3.9,77771.0
HIV diagnoses,2010,Vermont,50,25-34,ALL,All,All transmission categories,3,4.3,69782.0
HIV diagnoses,2010,Vermont,50,13-24,ALL,All,All transmission categories,5,4.8,105240.0
HIV diagnoses,2009,Vermont,50,55+,ALL,All,All transmission categories,3,1.7,176019.0
HIV diagnoses,2009,Vermont,50,45-54,ALL,All,All transmission categories,2,2.0,102013.0
HIV diagnoses,2009,Vermont,50,35-44,ALL,All,All transmission categories,6,7.5,79499.0
HIV diagnoses,2009,Vermont,50,25-34,ALL,All,All transmission categories,0,0.0,69085.0
